GeneID	GSM6311037	GSM6311038	GSM6311039	GSM6311040	GSM6311041	GSM6311042	GSM6311043	GSM6311044	GSM6311045
284348	161	144	111	109	143	101	129	104	101
284349	379	299	229	215	199	284	229	454	450
342908	56	39	34	39	1	15	11	70	92
100505715	41	59	37	26	5	2	1	52	55
7596	716	663	370	373	475	497	541	822	870
7638	42	30	35	32	23	46	50	99	82
7711	141	138	94	71	357	364	356	167	156
101928063	41	34	26	27	116	114	112	50	35
7773	108	102	73	70	99	125	102	134	145
105372414	0	0	0	0	3	0	0	0	0
7673	54	24	47	32	89	79	90	62	56
7766	83	72	40	39	188	211	225	78	98
342909	95	88	144	124	143	176	154	88	78
7767	174	154	156	145	423	458	496	160	152
100379224	76	78	64	69	220	212	239	80	77
7768	76	56	49	44	122	197	146	120	125
10780	207	226	193	218	195	216	209	261	222
7769	212	186	205	182	429	482	423	281	310
7770	271	233	280	257	454	466	455	455	528
353355	28	15	28	29	12	21	23	18	24
9310	68	90	31	49	76	127	93	96	90
7771	46	50	67	61	184	218	206	82	79
26974	0	0	0	0	0	0	0	0	0
7772	0	0	0	0	0	0	0	0	1
7733	179	169	65	81	280	365	284	441	407
125931	0	0	1	0	1	2	1	2	0
388550	2	2	6	5	0	0	1	0	1
147710	4	1	6	6	2	12	5	0	3
107985305	7	8	20	18	58	54	71	1	3
5817	2344	2278	2479	2186	1799	1593	1756	2354	2514
100616355	0	0	0	0	0	0	0	0	1
56971	27	24	64	64	35	43	63	14	16
107985306	0	1	5	1	0	0	0	4	3
388551	0	0	0	0	8	5	4	0	0
602	275	305	568	466	1428	1253	1450	117	134
102465879	0	1	1	2	3	5	6	1	1
23624	566	507	879	747	1300	1212	1342	406	398
4059	3064	3056	4375	3808	3977	3873	4215	1415	1554
5819	1177	1235	1805	1561	2279	2147	2277	918	1089
10452	4596	4868	3017	2469	3524	3040	3542	5390	5891
348	7	10	14	10	221	240	249	2	8
341	20	15	12	10	38	56	68	12	10
342	0	0	0	0	1	0	0	0	0
346	0	0	0	1	0	0	0	0	0
100533990	0	0	0	1	0	0	0	0	0
344	0	0	0	0	0	0	0	0	0
1209	2301	2455	1836	1525	2187	1990	2125	2424	2523
5971	232	226	679	517	550	561	553	220	206
11129	951	874	897	832	1245	1087	1189	563	531
162979	117	108	73	67	84	95	100	64	85
79760	246	212	167	150	236	241	222	210	244
105372419	122	114	75	85	144	140	146	146	146
284352	727	700	505	419	696	633	715	447	483
284353	5	5	9	7	18	20	26	6	1
105372420	0	0	1	0	4	1	5	0	0
79090	101	118	196	161	675	717	724	110	107
388552	216	226	230	235	199	207	195	170	186
90332	0	0	4	1	3	1	3	1	4
57787	412	402	803	717	747	756	702	284	342
1158	0	0	4	1	0	0	2	0	0
147700	405	417	472	419	581	515	564	360	363
2068	959	1062	1034	881	2101	1922	2113	733	792
10848	3208	3151	3784	3127	2340	2183	2429	2004	2091
10849	741	770	388	343	612	528	588	796	812
2067	1080	1112	1010	899	1348	1246	1333	1207	1187
102464836	0	0	0	0	0	0	0	0	0
2354	49	39	64	43	129	164	151	95	58
6253	290	317	497	436	41	58	66	241	249
147699	5	9	20	20	49	42	63	9	5
107985314	4	0	3	2	2	3	9	5	3
7408	1767	1743	1651	1456	2557	2417	2406	1439	1499
107985315	0	0	0	1	1	0	1	0	0
80207	879	958	756	641	650	535	622	874	906
2828	0	0	0	0	0	0	0	0	1
24139	721	653	1669	1409	3496	3329	3634	714	678
442902	1	0	3	2	0	0	0	1	0
100287177	30	27	54	53	71	51	62	37	27
2696	5	9	22	14	1	7	6	1	1
693227	0	0	0	0	0	0	0	0	0
100500845	0	0	0	0	0	0	0	0	0
6633	4605	4872	5153	4758	5086	4916	5294	5468	6020
54814	202	224	360	328	505	514	496	125	160
23403	517	533	587	467	708	633	749	383	415
388553	3	4	1	1	11	7	0	4	1
147912	223	192	330	280	401	360	406	240	230
109729182	70	66	83	88	116	109	114	41	28
1760	716	688	702	546	663	674	694	213	214
1762	779	753	681	630	734	632	670	398	439
81492	1	0	0	0	0	0	1	0	0
8189	2223	2207	2087	1896	2646	2394	2714	2142	2230
3171	0	0	0	0	1	0	2	0	0
26145	758	819	916	787	831	850	882	841	887
339344	170	150	252	214	95	93	106	121	120
339345	0	0	0	0	0	0	0	0	0
4858	2	3	2	0	0	0	1	0	0
729440	154	157	155	141	375	305	338	100	113
768217	0	0	0	0	0	0	0	0	0
8993	1	4	2	2	1	1	5	0	1
105372421	1	1	3	2	0	7	2	0	1
444882	1	2	2	1	4	8	8	1	1
147920	11	13	42	32	45	41	36	3	5
388555	0	0	0	0	0	0	1	0	0
105376901	0	0	0	0	0	0	0	0	0
105372424	0	0	1	1	2	0	0	0	2
645553	6	7	32	29	51	54	53	2	5
93429	1	0	0	0	2	3	4	0	0
374918	7	10	28	30	3	2	10	6	5
64344	0	0	1	0	1	0	2	0	0
5536	1584	1678	1462	1395	2212	2031	2195	1607	1696
105372426	111	93	66	66	107	114	106	87	97
83987	0	0	0	0	17	10	16	0	0
55228	1	0	0	0	0	0	0	0	0
100506012	11	8	14	14	8	6	10	26	22
57469	0	0	0	0	0	0	0	0	0
808	6933	7341	7991	7174	7750	6957	7601	6522	6934
5739	1064	1101	1199	1045	1121	987	1019	1001	1005
94235	0	0	0	0	1	1	0	0	1
147906	6	10	14	7	0	1	2	1	3
100506068	0	0	0	0	0	1	0	0	0
25865	947	933	1091	943	1130	1004	1139	731	756
100422913	2	2	1	2	0	0	1	0	0
107987269	68	84	81	65	79	84	72	16	26
29888	2225	2268	2500	2248	2905	2708	2849	1896	1903
79147	266	292	173	153	383	399	415	237	240
6510	5709	5559	7140	6120	11230	11061	11206	6251	6544
107985273	0	0	0	0	0	0	0	0	0
100170220	0	0	0	0	0	0	0	0	0
1175	3347	3225	3264	2866	2872	2829	3031	4141	4404
2909	2696	2864	3148	2909	4965	4790	5294	2577	2851
4861	15	29	25	27	43	52	50	11	8
54958	701	657	737	669	619	538	632	548	595
23211	1110	1183	645	615	1531	1445	1555	1191	1282
10055	4399	4332	3231	2992	3902	3787	3988	4325	4633
27113	86	87	327	299	281	242	283	51	59
100422899	3	1	2	3	4	5	1	0	0
100422832	3	1	2	3	4	5	1	0	0
26093	494	548	488	396	509	442	508	463	526
255783	216	226	240	210	298	313	313	118	121
105372427	11	4	11	16	17	21	24	7	4
728	4	6	24	18	11	11	10	3	3
27202	0	0	1	1	5	2	5	0	0
9704	893	935	776	701	861	803	870	822	841
56917	198	191	372	308	42	43	50	136	101
6543	0	0	3	1	0	0	1	0	0
11133	183	239	183	158	412	353	400	189	212
100505681	95	111	125	82	154	155	148	127	157
8775	1184	1228	956	792	1227	1075	1156	1064	1128
84215	0	2	1	0	1	0	0	0	0
29998	298	348	473	431	272	271	241	207	234
30846	1921	2105	2557	2193	5390	5117	5586	1539	1643
29997	3315	3267	4600	3961	6327	6322	6199	3321	3603
692091	11	11	8	9	30	26	27	18	17
106144593	10	9	16	6	8	12	16	8	12
6415	573	603	692	530	895	830	819	428	415
284355	0	0	0	0	0	0	0	0	0
1406	0	0	0	0	0	0	1	0	0
102725176	0	0	0	0	0	0	0	0	0
6822	0	0	0	0	0	0	0	0	0
100126800	0	0	0	0	0	0	0	0	0
100170223	0	0	0	0	0	0	0	0	0
100126798	0	0	0	0	0	0	0	0	0
100169951	0	0	0	0	0	0	0	0	0
100170218	0	0	0	0	0	0	0	0	0
100126799	0	0	0	0	0	0	0	0	0
100170219	0	0	0	0	0	0	0	0	0
100169959	0	0	0	0	0	0	0	0	0
100170226	0	0	0	0	0	0	0	0	0
100170225	0	0	0	0	0	0	0	0	0
100131137	0	0	0	0	0	0	0	0	0
64100	0	0	0	0	0	0	0	0	0
56344	0	0	0	0	7	13	4	0	0
8605	3	0	9	8	47	49	45	1	5
106144526	0	0	2	3	11	20	11	1	1
3978	2024	2196	1940	1707	3584	3252	3616	1477	1605
107985293	5	2	11	12	3	3	2	1	7
374920	147	147	283	259	967	827	895	183	175
22900	162	135	244	196	343	328	378	133	132
100505812	33	28	21	19	53	49	51	47	41
105372429	10	12	28	21	4	2	3	10	12
163071	212	199	409	386	32	37	25	181	228
93233	7	3	17	13	24	14	29	3	10
2014	4	3	7	7	100	103	115	1	2
55260	111	87	136	107	281	200	287	82	87
23546	1	0	5	1	13	20	22	1	0
10945	2512	2438	3198	2726	4381	3962	4144	2000	2188
107984140	0	0	0	0	24	29	32	1	1
2906	6	0	5	3	376	349	374	1	1
83743	2787	2844	1442	1243	2075	1864	2041	3049	3243
3770	182	169	245	199	75	66	66	101	103
9266	769	736	715	631	1415	1309	1356	509	497
114783	204	201	279	282	486	449	440	82	78
6820	25	36	55	49	127	130	156	8	10
54854	6	2	13	15	96	81	86	0	1
171169	0	0	0	1	2	2	2	0	1
6141	7359	7157	6936	6098	21248	20002	20081	6911	7678
56848	299	310	194	182	433	455	419	261	291
1628	48	52	220	187	780	765	792	20	28
770	27	18	94	97	301	258	333	20	13
653677	2	5	6	5	22	13	16	1	2
126147	6	3	20	15	15	19	16	1	0
105372431	5	0	10	8	6	10	14	0	0
2524	44	28	51	46	22	23	19	22	22
105447645	11	8	28	14	11	11	13	14	15
284358	11	16	36	30	25	27	33	11	16
54922	6	14	23	20	36	46	36	5	7
284359	2	5	5	3	1	2	3	4	2
2523	273	226	218	231	284	250	236	241	218
26291	0	0	3	1	8	9	12	0	0
587	1260	1294	505	452	3056	2974	3023	1133	1207
105372432	112	127	47	48	439	373	434	133	152
51171	1	0	0	4	21	23	21	0	0
57664	6	4	46	32	213	218	264	3	0
23645	865	849	1577	1300	965	900	957	2291	2217
7288	1	0	1	0	2	3	3	2	0
4924	1635	1752	2347	2049	4477	4249	4440	1674	1807
100874085	247	280	396	305	884	804	819	268	325
27294	12	21	33	18	67	76	66	8	12
581	869	907	727	624	1479	1449	1388	936	931
2512	6034	6416	13613	11727	148834	138123	141724	4722	4675
2997	1103	1008	1057	933	3228	2864	3103	830	890
10856	5875	6133	5641	4876	9742	8779	9748	6418	6556
102466738	2	4	2	1	4	3	4	2	2
3972	6	13	7	5	13	21	28	8	2
101059948	10	4	3	6	18	32	18	1	4
1082	5	2	3	1	3	4	9	2	2
100170228	0	0	0	0	0	0	0	0	0
114336	1	2	3	0	1	1	0	0	3
114335	3	1	2	1	1	2	2	1	2
100126780	0	0	0	0	0	0	0	0	0
93659	4	4	4	2	1	5	2	3	2
94115	6	3	5	3	1	4	4	6	4
94027	19	46	75	68	68	66	62	25	18
4909	63	80	153	137	873	836	824	52	53
3743	24	21	46	40	2	4	7	9	2
6625	5499	5765	4112	3739	10369	10172	11108	5411	5743
64130	32	44	61	62	107	92	92	35	26
55150	15	15	25	14	66	39	56	18	20
8541	171	162	328	309	508	481	511	102	136
3270	0	2	1	1	0	0	0	0	0
54795	228	269	449	390	1327	1247	1365	156	136
107985340	0	0	0	0	0	0	0	0	0
28968	53	53	88	70	30	26	41	17	9
100422979	1	1	3	1	1	0	1	0	0
951	47	56	130	121	63	57	56	20	23
8463	432	458	664	594	1413	1389	1428	284	318
27120	3	4	5	2	34	30	26	2	0
101928295	0	1	1	0	1	3	3	0	1
147872	0	0	0	0	2	1	0	0	0
113091	0	0	0	0	0	1	0	0	0
100507003	0	5	0	1	4	2	3	0	0
57030	1	1	13	6	1	12	11	2	1
55011	1883	1914	2038	1713	2888	2710	2922	1631	1772
126133	1211	1163	1086	908	1528	1270	1397	1253	1319
2323	9	10	72	57	50	54	60	6	8
23521	23945	24189	28277	24750	65704	65148	67244	29002	31808
26819	15	22	13	16	55	54	54	12	16
26818	7	8	7	9	20	12	23	9	5
26817	8	9	4	4	14	16	21	7	5
26816	23	23	10	8	19	12	12	10	13
6205	11267	12139	13349	11648	34154	34301	35613	14951	16330
84546	35	32	10	8	37	34	42	20	14
406942	0	0	0	0	0	0	0	0	0
2217	0	7	1	0	542	502	567	0	3
57333	0	0	0	0	23	17	29	1	0
51070	1155	1170	1088	914	1833	1708	1742	1158	1156
5639	89	91	157	112	203	182	154	79	101
57479	1347	1431	1493	1227	1342	1343	1589	938	988
6237	309	261	645	553	1235	1196	1226	244	235
58506	2782	3004	2178	2010	2883	2560	2911	2655	2845
3661	1043	997	835	720	2328	2198	2423	722	738
83596	1139	1108	1064	863	1860	1645	1718	814	894
3276	6120	6332	5496	4732	11245	10595	11530	6956	7185
100847074	1	2	0	1	1	0	0	1	1
199800	205	214	153	126	46	58	69	151	150
126129	2	1	3	4	116	93	115	0	0
60385	0	0	0	0	8	10	7	0	0
105372434	0	0	0	0	2	1	4	0	0
160	2113	2079	2496	2130	5167	4745	5118	1658	1812
102465479	0	0	0	1	2	1	2	0	1
80199	37	36	41	32	99	108	91	29	27
105372435	0	0	0	0	2	1	1	0	0
81857	724	682	718	610	1868	1826	1946	526	588
102465480	39	43	34	33	111	114	91	33	29
100506033	64	68	49	43	250	249	290	47	47
53635	941	920	1190	1048	1673	1519	1641	484	506
100616313	1	2	3	1	1	1	3	0	2
101928378	384	380	449	440	857	774	854	230	227
11284	681	622	659	570	2046	2074	2163	363	389
84335	2523	2606	1943	1581	2324	2249	2325	2444	2525
79735	373	373	482	402	854	783	875	223	255
100616314	2	4	10	6	5	4	11	1	1
259307	156	151	92	74	243	239	227	180	195
23636	2529	2424	1594	1359	3548	3291	3406	2760	2775
22809	324	313	138	112	477	460	458	367	371
100616483	16	9	3	3	49	35	40	19	24
114132	0	0	1	0	1	0	2	0	0
400709	0	0	3	5	5	1	1	2	1
51231	445	446	349	341	988	930	1049	401	383
25888	387	354	282	270	793	792	808	478	539
400710	0	0	5	4	2	0	2	1	1
100169956	0	0	0	0	0	1	0	0	0
100191063	0	0	0	0	0	0	0	0	0
100169952	0	0	0	0	0	0	0	0	0
100169957	0	0	0	0	0	0	0	0	0
100169953	0	0	0	0	0	0	0	0	0
100169958	0	0	0	0	0	0	0	0	0
100169955	0	0	0	0	0	0	0	0	0
100170216	0	0	0	0	0	0	0	0	0
100169954	0	0	0	0	0	0	0	0	0
100170224	0	0	0	0	0	0	0	0	0
105372436	0	0	0	0	0	0	2	0	0
100170217	0	0	0	0	0	0	0	0	0
100170227	0	0	0	0	0	0	0	0	0
126123	0	0	0	0	0	0	1	0	0
79784	96	104	400	328	3970	3895	4195	17	21
3748	0	0	0	0	87	70	102	0	0
105372437	1	0	0	0	0	2	1	0	0
256236	0	0	0	0	0	0	0	0	0
9476	1	3	9	6	14	19	25	2	1
7376	1444	1468	1747	1562	2047	2032	2194	1674	1681
5424	2404	2525	2225	1889	4293	3803	4325	2162	2165
6689	1	5	2	1	1	2	0	1	2
4606	0	0	0	0	1	1	1	2	0
112703	95	118	104	85	133	139	119	137	143
284361	1398	1489	1244	1048	1108	1030	1089	1427	1501
126119	475	437	425	351	514	428	466	610	664
554235	2	6	5	11	1	2	2	0	2
94030	2	0	16	12	4	10	4	0	0
100126781	0	0	0	0	0	0	0	0	0
84258	0	0	0	0	0	0	0	0	0
342918	0	0	0	0	15	23	30	0	0
50944	0	0	1	0	5	4	12	0	0
6320	31	44	51	64	45	33	55	26	39
2854	0	0	0	0	0	0	2	0	0
105372440	6	4	0	4	0	0	0	4	3
105372439	7	7	5	2	0	1	1	3	2
93650	17	14	7	9	2	1	5	0	0
84798	3091	3074	2159	1881	2834	2659	2959	3407	3714
692203	41	36	19	12	37	19	29	25	34
692202	6	6	1	3	5	1	5	2	2
692204	13	7	4	4	18	7	12	8	8
284365	1	1	0	0	4	0	0	1	2
3816	0	0	0	0	36	30	32	0	0
55554	0	0	0	0	0	0	0	0	0
105372441	0	0	0	0	0	0	0	0	0
354	0	0	0	0	0	0	0	0	0
3817	0	0	0	0	0	0	0	0	0
606293	0	0	1	0	1	0	0	0	0
9622	0	0	0	0	0	0	0	1	0
25818	2185	2280	2380	2192	665	631	681	1351	1487
5653	77	81	44	34	724	636	706	17	34
105372442	10	8	5	3	112	95	107	3	7
5650	0	1	1	1	26	25	19	0	0
11202	0	0	1	2	157	130	130	0	3
284366	7	5	10	7	109	102	95	2	0
5655	39	47	108	83	647	628	641	12	19
11012	0	0	0	0	37	24	38	0	0
43849	0	0	0	0	0	0	2	0	0
26085	0	0	0	0	1	2	3	0	0
107985341	0	0	0	0	0	0	0	0	0
43847	7	5	8	17	3	11	9	1	2
90353	353	366	355	315	213	227	261	437	420
27180	0	0	0	0	0	0	0	0	0
27036	0	0	0	0	0	0	0	0	0
101928517	0	0	0	0	0	0	0	0	0
284367	0	0	0	0	0	0	0	0	0
102465873	0	0	0	0	0	0	0	0	0
945	1	0	1	0	0	0	2	1	1
107985327	0	0	0	0	0	0	0	0	0
284369	0	0	0	0	0	0	0	0	0
105372444	0	0	0	0	0	0	0	0	0
107985326	0	0	0	0	0	0	0	0	0
402665	3	0	1	4	9	5	6	0	1
147645	28	27	75	64	164	181	162	8	15
2109	859	917	891	800	1981	1799	2091	1073	1194
125875	4	10	21	15	27	14	19	12	12
4818	1	2	1	2	3	0	4	0	0
3982	0	0	0	0	0	0	0	0	0
105372446	0	1	2	1	0	3	2	0	1
147646	1	1	1	0	0	0	0	0	0
89790	0	0	1	2	0	2	1	3	3
100129083	0	0	0	1	0	0	1	0	1
27181	0	0	0	0	0	0	0	0	0
729767	0	0	0	0	0	0	1	0	0
89858	0	0	0	0	0	0	0	0	0
946	0	0	0	0	1	0	0	1	0
7728	108	97	132	102	156	165	140	121	145
729975	1	1	4	9	4	4	4	3	2
8778	0	0	0	0	0	0	0	0	0
100049587	0	0	0	0	0	0	0	0	0
102238594	6	4	13	14	4	5	8	0	2
147650	33	26	65	62	121	114	93	14	9
407056	0	0	0	0	0	0	0	0	0
406887	0	0	0	0	0	0	0	0	0
406910	0	0	1	0	0	0	0	0	0
3036	0	0	0	0	0	0	0	0	0
2357	0	0	0	0	0	0	0	0	0
2358	0	0	0	0	0	0	0	0	0
105372448	0	0	0	0	0	0	0	0	0
2359	0	0	0	0	0	0	0	0	0
84765	14	14	12	12	50	59	87	24	27
101928571	9	5	2	2	12	22	23	5	9
65251	38	41	7	18	89	97	106	52	47
79898	23	22	4	8	92	112	119	40	39
101669766	0	0	0	0	1	0	0	0	0
59348	0	0	0	0	55	47	61	0	0
284370	0	0	0	0	71	101	73	0	0
80110	1	3	0	1	3	4	4	2	1
112268244	1	0	0	0	0	0	0	0	0
9668	50	49	24	20	158	186	192	38	27
284371	65	65	38	41	124	179	214	59	65
90317	127	88	81	104	171	243	244	323	350
162962	41	33	32	38	57	95	83	34	24
5518	4879	5187	3804	3492	6676	6197	6843	4888	5320
102466984	0	1	0	0	1	0	1	1	0
105372449	0	0	0	3	0	0	0	4	0
90321	166	207	138	148	532	626	634	325	360
693228	1	0	0	0	1	0	0	0	0
147657	225	210	110	114	812	987	943	845	890
162963	0	0	0	0	0	1	1	0	0
400713	5	2	4	3	4	6	1	7	6
102724105	0	0	0	0	0	0	0	0	0
84436	0	0	0	0	0	0	0	0	0
147658	0	0	0	0	0	0	0	0	0
147660	0	0	0	0	2	0	1	0	0
388558	0	0	0	0	1	0	0	0	0
55762	0	1	0	0	0	0	1	0	0
7696	0	0	0	0	0	0	0	0	0
55769	0	0	0	0	203	278	287	0	0
81856	0	0	0	0	173	228	239	0	0
105372452	0	0	0	0	0	0	0	0	0
105372451	0	0	0	0	1	0	0	0	0
162966	0	0	0	0	386	473	493	0	0
7576	0	0	0	0	972	1120	1075	0	0
90333	0	0	0	0	516	559	576	0	0
162967	0	0	0	0	1	0	2	0	0
388559	0	0	0	0	146	141	184	1	0
100529240	0	0	0	0	29	26	30	0	0
399669	0	0	0	0	16	17	24	0	0
125893	0	0	0	0	85	92	92	0	0
79986	0	0	0	0	0	0	1	0	0
105372453	0	0	0	0	0	0	0	0	0
147664	0	0	0	0	0	0	0	0	0
100271846	0	0	0	0	1	1	0	0	0
90338	0	0	0	0	1	4	2	0	0
55786	0	0	0	0	0	0	0	0	0
84671	0	0	0	0	1	0	0	0	0
79788	0	1	0	0	0	0	0	0	0
390963	0	0	0	0	1	0	0	0	0
342926	0	0	0	0	0	0	0	0	0
317701	0	0	0	0	0	0	0	0	0
317703	0	0	0	0	0	0	0	0	0
646508	0	0	0	0	0	0	0	0	0
112401	0	0	0	0	0	0	0	0	0
107987270	0	0	0	0	0	0	0	0	0
91664	118	103	60	68	797	1014	997	351	354
107987264	17	14	8	11	108	136	137	53	52
170958	1	3	0	0	201	250	260	1	2
91661	123	146	57	67	725	917	941	291	277
110116772	26	27	35	37	765	902	894	28	33
147804	27	13	45	45	614	633	672	16	26
388561	7	8	13	13	739	891	862	10	11
126017	2	4	1	1	7	12	17	3	4
55422	0	4	2	2	684	792	811	0	1
284379	0	0	0	0	0	0	2	0	0
503834	0	0	0	0	0	0	1	0	0
107985342	0	0	0	0	0	0	0	0	0
574458	0	0	0	0	0	0	0	0	0
574459	0	0	0	0	0	0	0	0	0
100302255	0	0	0	0	0	0	0	0	0
574460	0	0	0	0	0	0	0	0	0
574461	0	0	0	0	0	0	0	0	0
574462	0	0	0	0	0	0	0	0	0
574463	0	0	0	0	0	0	0	0	0
574464	0	0	0	0	0	0	0	0	0
574465	0	0	0	0	0	0	0	0	0
574466	0	0	0	0	0	0	0	0	0
100302265	0	0	0	0	0	0	0	0	0
574467	0	0	0	0	0	0	0	0	0
574468	0	0	0	0	0	0	0	0	0
574469	0	0	0	0	0	0	0	0	0
574470	0	0	0	0	0	0	0	0	0
574471	0	0	0	0	0	0	0	0	0
574472	0	0	0	0	0	0	0	0	0
107985346	0	0	0	0	0	0	0	0	0
574473	0	0	0	0	0	0	0	0	0
574474	0	0	0	0	0	0	0	0	0
574475	0	0	0	0	0	0	0	0	0
574476	0	0	0	0	0	0	0	0	0
574477	0	0	0	0	0	0	0	0	0
574478	0	0	0	0	0	0	0	0	0
574479	0	0	0	0	0	0	0	0	0
574480	0	0	0	0	0	0	0	0	0
574481	0	0	0	0	0	0	0	0	0
574482	0	0	0	0	0	0	0	0	0
574483	0	0	0	0	0	0	0	0	0
574484	0	0	0	0	0	0	0	0	0
574485	0	0	0	0	0	0	0	0	0
574486	0	0	0	0	0	0	0	0	0
574487	0	0	0	0	0	0	0	0	0
574488	0	0	0	0	0	0	0	0	0
574489	0	0	0	0	0	0	0	0	0
574490	0	0	0	0	0	0	0	0	0
574491	0	0	0	0	0	0	0	0	0
574492	0	0	0	0	0	0	0	0	0
574493	0	0	0	0	0	0	0	0	0
574494	0	0	0	0	0	0	0	0	0
574495	0	0	0	0	0	0	0	0	0
574496	0	0	0	0	0	0	0	0	0
574497	0	0	0	0	0	0	0	0	0
574498	0	0	0	0	0	0	0	0	0
100302205	0	0	0	0	0	0	0	0	0
574499	0	0	0	0	0	0	0	0	0
574500	0	0	0	0	0	0	0	0	0
442916	0	0	0	0	0	0	0	0	0
100616185	0	0	0	0	0	0	0	0	0
442917	0	0	0	0	0	0	0	0	0
442918	0	0	0	0	0	0	0	0	0
91662	0	2	0	0	2	0	0	0	1
105372457	23	20	18	18	14	19	13	15	17
91663	3094	2958	2202	2000	4586	4442	4394	2104	2267
5582	21	16	62	52	19	19	17	2	8
59284	1	1	3	0	0	0	0	0	0
59283	2	0	1	1	0	0	0	0	0
100126325	0	0	0	0	0	0	0	0	0
59285	0	0	1	0	5	0	2	0	0
284415	38	19	34	29	0	0	0	37	37
441864	0	0	0	0	0	0	0	0	0
126014	3	4	12	13	4	2	1	3	2
4696	452	447	416	386	829	830	975	312	334
29844	224	209	168	131	451	428	416	169	191
26121	1755	1752	1254	1119	3808	3717	4121	1795	1777
4849	1248	1400	1296	1122	2414	2269	2467	1138	1157
102724273	6	5	4	4	10	13	9	0	1
79165	251	230	181	174	414	362	386	240	180
147798	217	246	820	711	1091	1123	1185	211	263
112268246	255	247	190	182	548	450	489	163	181
79143	2532	2494	2142	1969	5518	4925	5320	1932	2117
79042	1768	1686	1594	1448	4674	4257	4385	1549	1675
6203	9039	8731	8862	7757	16318	15965	16822	10741	11659
11025	11	4	6	2	5	10	4	6	3
107985279	4	4	4	0	2	1	3	1	1
79168	3	2	2	4	7	8	8	3	0
10990	0	0	0	0	0	0	0	0	0
10288	0	0	1	0	0	0	0	0	0
100616171	0	0	0	0	0	0	0	0	0
353514	0	0	0	0	0	0	0	0	0
23547	0	0	0	0	0	0	0	0	0
3903	0	0	1	0	0	0	1	0	0
57348	5	3	19	12	0	6	5	1	1
104355426	10	13	32	30	46	47	50	3	4
114823	1893	1802	2649	2280	4528	4580	5560	612	585
94059	143	154	171	169	520	518	505	138	112
148170	38	24	184	152	0	3	5	7	26
3904	0	0	0	0	0	0	0	0	2
105372460	0	0	0	0	0	0	0	0	0
90011	0	0	0	0	0	0	0	0	0
107985347	0	0	0	0	0	0	0	1	1
105372461	0	0	0	0	0	0	0	0	0
11027	0	0	0	0	0	0	0	0	0
11024	0	0	0	0	0	1	0	0	0
10859	0	0	0	0	0	0	1	1	0
102466251	0	0	0	0	1	0	0	0	0
11006	0	0	0	0	0	0	1	0	0
102724290	0	0	0	0	0	0	0	0	0
79166	0	0	0	0	0	0	0	0	0
115653	0	0	0	0	0	0	0	0	0
3804	0	0	0	0	0	1	0	0	0
3802	0	0	0	0	0	0	0	0	0
101928804	0	0	0	0	0	0	0	0	0
3805	0	0	0	0	0	0	0	0	0
3811	0	0	0	0	0	0	0	0	0
3809	0	0	0	0	0	0	0	0	0
3812	0	0	0	0	0	1	0	0	0
2204	0	0	0	0	0	0	0	0	0
9437	0	0	0	1	1	0	1	0	0
199713	2	3	1	2	3	1	3	1	3
55655	2459	2357	1736	1503	102	75	99	2246	2404
107985325	54	45	44	43	29	22	42	18	19
51206	2	5	5	7	0	1	4	1	1
112724	514	529	453	407	537	517	547	324	337
54869	219	193	400	339	334	325	397	86	74
54776	798	824	932	811	1170	1119	1171	417	417
102466872	0	0	0	0	0	0	0	0	0
7138	868	873	1600	1328	3218	3057	3022	848	877
7137	22	19	34	36	21	21	18	10	9
352909	150	150	217	199	573	555	638	171	171
101930593	38	50	60	69	145	123	152	63	50
6861	8	9	16	11	17	27	7	12	16
5794	29	36	142	129	557	539	558	24	19
255043	53	44	48	51	57	60	65	51	41
22870	2563	2629	2073	1833	4001	3525	3826	2447	2708
102465482	1	1	1	1	1	1	2	1	1
102465481	4	4	3	3	5	7	7	10	3
102466739	1	0	2	1	0	1	0	1	0
23640	1841	1920	1311	1168	2319	2407	2525	2124	2139
84446	76	82	224	177	23	31	20	48	60
284417	0	2	1	2	0	3	1	1	0
84787	198	180	399	310	717	716	714	209	191
125965	1	3	8	9	24	30	40	1	3
284418	0	0	0	0	1	1	0	0	0
3589	179	141	287	207	9	18	11	331	349
147744	13	22	25	26	5	0	5	5	8
388564	58	48	116	79	98	73	102	37	28
6158	8803	8206	9473	8989	20024	17107	18375	8471	9145
102465483	10	7	9	6	12	16	20	9	10
27338	6680	6866	4398	3796	9452	8643	9171	6747	7338
109623451	4	6	5	3	7	4	3	5	3
105372462	8	3	2	4	6	9	9	1	2
729956	0	1	2	1	3	0	0	0	1
79763	999	996	885	736	2310	2023	2140	914	993
89887	280	286	290	257	290	252	314	200	228
57106	374	358	435	380	797	776	792	289	343
284297	0	2	4	5	2	0	5	1	0
646643	3	2	9	5	3	7	1	2	1
100130827	24	26	39	33	15	18	9	29	21
163033	326	396	518	484	748	656	685	287	259
84922	405	403	328	275	455	478	449	317	374
147807	145	174	266	232	317	337	304	109	103
107985322	19	30	26	21	11	9	24	16	7
100507290	623	746	1071	965	694	614	631	396	448
147808	126	125	59	54	247	234	266	125	136
107983998	38	24	30	36	26	32	45	6	19
51545	255	270	345	339	659	688	687	250	266
51157	342	400	479	455	223	169	216	175	173
29903	192	222	293	284	66	44	41	116	94
11338	5794	5905	3647	3218	4904	4589	4868	5900	6266
